X	Y	dx	dy
700697.0	4007623.0	-1.08321450891309	-4.59177608367768
700697.0	4007648.0	0.519100174514892	-1.69965198394754
700697.0	4007673.0	0.0312366034806199	-0.541382480147959
700697.0	4007698.0	0.826587179422301	-0.085960933643416
700697.0	4007723.0	1.49592327767428	-2.97239922461529
700697.0	4007748.0	2.91943610737648	-7.60879797754223
700697.0	4007773.0	24986626635044.6	-89652336746.3437
700722.0	4006223.0	-0.810119541514777	-1.36407401967239
700722.0	4006248.0	1.26446420341461	4.03132982324532
700722.0	4006273.0	0.834150295990496	0.573020044483249
700722.0	4006298.0	0.97538949070443	0.38227734790512
700722.0	4006323.0	-0.871908071148227	1.25850507647196
700722.0	4006348.0	-4.04084076409785	-2.05159441711634
700722.0	4006373.0	-2.53043172997006	3.02935701497194
700722.0	4006398.0	-2.28284895353946	3.84761611273861
700722.0	4006423.0	-2.84572542978937	2.71945567555819
700722.0	4006448.0	-2.88281948397328	2.13154858662266
700722.0	4006473.0	-1.75606235515976	-0.355671377125607
700722.0	4006498.0	-1.39032152722453	-1.31509547930392
700722.0	4006523.0	-0.49338432948062	-4.20579656202919
700722.0	4006548.0	-0.876553049318306	1.4891992452181
700722.0	4006573.0	0.240555039377795	3.87155061399482
700722.0	4006598.0	1.05001917246097	0.402299268995121
700722.0	4006623.0	0.957860400310239	0.402646809085468
700722.0	4006648.0	1.03884565354265	-0.0150522368614904
700722.0	4006673.0	0.618229627453576	-0.949726855216453
700722.0	4006698.0	-1.13198498822414	-1.6439327562432
700722.0	4006723.0	-4.93851457324643	-0.734721805892696
700722.0	4006748.0	-4.61647235362275	-3.59822131554354
700722.0	4006773.0	-5.070567733658	-5.63081399457896
700722.0	4006798.0	-8.32617973855005	-2.53085806530922
700722.0	4006823.0	-4.27015018659315	0.996061670225362
700722.0	4006848.0	0.921085257128982	0.304050687893533
700722.0	4006873.0	1.11192681191163	0.47475618147311
700722.0	4006898.0	1.24504655828865	-2.54486468505511
700722.0	4006923.0	-0.872184287251501	-4.04783093705363
700722.0	4006948.0	-11.3039865082521	-10.4919186557077
700722.0	4006973.0	-9.02643526913685	-6.17352542101212
700722.0	4006998.0	-5.0488924836101	0.325779517298626
700722.0	4007023.0	-0.878025005503607	0.367844061625616
700722.0	4007048.0	1.01338879424315	0.118342573112533
700722.0	4007073.0	0.955426544500713	0.115046670993766
700722.0	4007098.0	0.767257765771612	-0.664581413521342
700722.0	4007123.0	0.54947405782936	-1.3853062566829
700722.0	4007148.0	1.61851128574742	-2.79681528767494
700722.0	4007173.0	0.103472174274571	-4.09524538559226
700722.0	4007198.0	-0.868513744972203	-5.18682905911206
700722.0	4007223.0	0.114419152612537	-3.92424044907812
700722.0	4007248.0	1.2866244560467	-0.327991548604261
700722.0	4007273.0	0.508947466308404	1.33774215173685
700722.0	4007298.0	0.47388230419953	-0.083277031605658
700722.0	4007323.0	2.47611201360112	-0.894386420576776
700722.0	4007348.0	3.32889782731055	-1.34872638463486
700722.0	4007373.0	1.04595704891211	0.0927107009871986
700722.0	4007398.0	1.33701528816673	0.169209650822486
700722.0	4007423.0	1.25540113729576	-0.0490406065295291
700722.0	4007448.0	2.28473943543754	-0.377623904082531
700722.0	4007473.0	2.31006697558402	-1.30762560056781
700722.0	4007498.0	1.46734532902003	-0.558378538390405
700722.0	4007523.0	1.21272234707754	-1.11281609654502
700722.0	4007548.0	-1.78806987404101	-5.00800196287208
700722.0	4007573.0	-3.31600153088333	-5.65314803686653
700722.0	4007598.0	-2.56919418320422	-4.93209208632672
700722.0	4007623.0	-1.35747317457947	-6.29815410437948
700722.0	4007648.0	-0.0933329570023371	-4.09184528103125
700722.0	4007673.0	-0.624335260750992	-1.54382263347213
700722.0	4007698.0	-0.0956269024621	1.1740816049283
700722.0	4007723.0	0.0535525924660254	-1.77804441483682
700722.0	4007748.0	-0.372267193737111	-10.9771586855478
700722.0	4007773.0	11.585793790786	-27.1411418602344
700747.0	4006223.0	0.200072690320677	0.144191339780491
700747.0	4006248.0	0.282142690353903	3.77705777474786
700747.0	4006273.0	0.0387100532286	1.63842649110253
700747.0	4006298.0	-1.44794021514489	0.864804224850143
700747.0	4006323.0	-5.93096982761283	-2.75941263350192
700747.0	4006348.0	-3.4965255971011	-0.181018033910344
700747.0	4006373.0	-2.33415289428182	3.14301042895322
700747.0	4006398.0	-2.59794026253178	3.32465942328388
700747.0	4006423.0	-3.32324593145894	2.25472845302823
700747.0	4006448.0	-2.95770126251639	2.94032300748481
700747.0	4006473.0	-1.82578399143937	1.00159915833914
700747.0	4006498.0	-0.865352227285986	-0.118495218791352
700747.0	4006523.0	-0.65446142820242	-3.37006250896265
700747.0	4006548.0	1.64393288038608	2.60698495057301
700747.0	4006573.0	-0.380703309185611	1.65163119933528
700747.0	4006598.0	0.81135703545526	0.489114614885836
700747.0	4006623.0	1.02683764303278	0.238934955102629
700747.0	4006648.0	0.966753557449105	-0.285751999728089
700747.0	4006673.0	0.660717992954316	-0.108106165620841
700747.0	4006698.0	0.785492871325805	-0.0324484872539841
700747.0	4006723.0	-1.12017996679875	-0.233337128674624
700747.0	4006748.0	-4.20577858377132	-2.94109558725266
700747.0	4006773.0	-4.70988805632145	-4.03183723872865
700747.0	4006798.0	-5.6431964488271	-2.99674626675808
700747.0	4006823.0	-2.86254792795864	4.44546968219697
700747.0	4006848.0	0.989396100524405	0.267121706726247
700747.0	4006873.0	1.01909920096649	0.152554360892024
700747.0	4006898.0	0.166251284410738	-0.886338589466286
700747.0	4006923.0	-0.821927240399812	-3.24522991488604
700747.0	4006948.0	-2.73163789012977	-5.86982758528118
700747.0	4006973.0	-1.34313174080493	-1.79077967038003
700747.0	4006998.0	-2.70232838280846	-0.799069883060236
700747.0	4007023.0	-5.5236920248794	3.51363973640372
700747.0	4007048.0	0.836981463760097	0.024819971554087
700747.0	4007073.0	1.10802999930182	0.382436170552223
700747.0	4007098.0	1.17144610677732	0.998136648120972
700747.0	4007123.0	-0.65466715468544	-1.4720915171595
700747.0	4007148.0	0.874882993848545	-2.70937623048919
700747.0	4007173.0	0.231980210501861	-2.62520694634019
700747.0	4007198.0	-1.55120192077002	-4.4442610717033
700747.0	4007223.0	-0.293209117158233	-2.24751947727512
700747.0	4007248.0	1.36824530684209	0.73793377862496
700747.0	4007273.0	2.70968185679491	1.4444237629467
700747.0	4007298.0	2.94339251158892	-0.915788583595598
700747.0	4007323.0	2.51724689278249	-0.986495510271352
700747.0	4007348.0	2.51885753863943	-1.64107930559123
700747.0	4007373.0	1.29197604202116	-0.876996333177705
700747.0	4007398.0	1.12942379395136	0.0262726216754616
700747.0	4007423.0	1.11282731569047	-0.0213692669066494
700747.0	4007448.0	1.28958062939471	-1.38938913162865
700747.0	4007473.0	2.17759051929143	-1.95908434538368
700747.0	4007498.0	0.485622999615379	0.207402890347214
700747.0	4007523.0	-3.87918454749312	-1.81378166100557
700747.0	4007548.0	-3.42786014544009	-5.99017114770478
700747.0	4007573.0	-1.73733207924659	-4.8792573315701
700747.0	4007598.0	-1.57057370155575	-4.31977562828107
700747.0	4007623.0	-1.37402534027711	-5.76399218044638
700747.0	4007648.0	-0.503703457700945	-6.68273078533385
700747.0	4007673.0	-0.253833626624449	-2.41732381214044
700747.0	4007698.0	-0.351592943463794	2.10393901886145
700747.0	4007723.0	0.0461799709699086	-1.24290160429563
700747.0	4007748.0	-3.65485501361845	-12.3340728501063
700747.0	4007773.0	4.24483108919866	-27.8465531846918
700772.0	4006223.0	0.118789668009127	0.971812645927718
700772.0	4006248.0	-0.0507227333153209	1.54703988707501
700772.0	4006273.0	-0.969957471864117	0.99169152966217
700772.0	4006298.0	-2.5102426683952	-1.41183101601079
700772.0	4006323.0	-2.87368472651101	-1.80516464979795
700772.0	4006348.0	-3.03111251729348	1.51500019203854
700772.0	4006373.0	-2.53122572362788	2.32792855726379
700772.0	4006398.0	-1.8666891262106	1.98019222505012
700772.0	4006423.0	-2.67231742268306	1.29495504089581
700772.0	4006448.0	-2.27716504445885	2.18833672803423
700772.0	4006473.0	-1.53456474691089	0.796022789056736
700772.0	4006498.0	-1.60301646744394	-0.722991023348884
700772.0	4006523.0	-0.0508316782164577	0.227102385031238
700772.0	4006548.0	0.0769230248185014	2.63708881339529
700772.0	4006573.0	-0.589276687524844	2.91099162492563
700772.0	4006598.0	-0.796656014599506	1.92150794123003
700772.0	4006623.0	-0.502618557634693	0.187173401645852
700772.0	4006648.0	0.00236869281811679	-0.0357227124846602
700772.0	4006673.0	-2.76373399249254	-5.0012166641499
700772.0	4006698.0	0.798573813302001	0.245871566724925
700772.0	4006723.0	-0.696286119993698	0.662914005962891
700772.0	4006748.0	-5.2982144712119	-1.20433248239814
700772.0	4006773.0	-1.09441503153978	-1.266875270495
700772.0	4006798.0	-1.93207393307773	-1.02524754156773
700772.0	4006823.0	-4.25076860230713	8.07082621529352
700772.0	4006848.0	1.03535025837597	0.291448801845125
700772.0	4006873.0	-0.860580764624713	0.500963254364375
700772.0	4006898.0	-3.37971841956586	-7.43352363785089
700772.0	4006923.0	-0.474711061754672	-1.8796654769816
700772.0	4006948.0	0.0569444450696277	-0.996630585143495
700772.0	4006973.0	0.702858711671896	-1.24028654133953
700772.0	4006998.0	-0.474564217640531	-1.38296514779286
700772.0	4007023.0	-4.69878206208333	2.64913881231801
700772.0	4007048.0	-2.61023967610314	0.98828063907749
700772.0	4007073.0	0.991664433494179	0.360420069687577
700772.0	4007098.0	0.87721360440296	0.778401465739153
700772.0	4007123.0	0.65306346262271	0.578840762224717
700772.0	4007148.0	0.479746169772315	-1.43426441455017
700772.0	4007173.0	1.04688837022001	-0.759738961285195
700772.0	4007198.0	0.12548218612605	-1.39125547153405
700772.0	4007223.0	-0.459536669674026	-0.234395220980237
700772.0	4007248.0	2.17564318805328	1.90370330095801
700772.0	4007273.0	1.37239422164648	0.0246396194347304
700772.0	4007298.0	1.43055832770623	-0.378784482892534
700772.0	4007323.0	1.25784451194173	0.116101205394296
700772.0	4007348.0	1.08235808460505	0.278460366615167
700772.0	4007373.0	1.16097746135135	0.0529284251136694
700772.0	4007398.0	1.15651001946687	-0.0286400427269689
700772.0	4007423.0	1.28094166391155	-0.178291878505233
700772.0	4007448.0	1.49700127120717	-2.46562025356327
700772.0	4007473.0	0.750670579247459	-4.0999502123369
700772.0	4007498.0	-2.6377020711746	-5.9705184719182
700772.0	4007523.0	-3.15344786410338	-2.72352353701227
700772.0	4007548.0	-2.5815049719741	-3.94663582534621
700772.0	4007573.0	-2.35752329949685	-4.59524697456231
700772.0	4007598.0	-1.85012730578936	-4.08203656333546
700772.0	4007623.0	-1.02026531100771	-4.37892062726956
700772.0	4007648.0	-1.43997186332802	-5.67490370191351
700772.0	4007673.0	-0.0870657649289478	-1.51661817556221
700772.0	4007698.0	-0.115094414519565	1.29130301024666
700772.0	4007723.0	0.45544379589095	-1.39774593902564
700772.0	4007748.0	-6.39514829127234	-13.4348375044534
700772.0	4007773.0	1.78938408212738	-26.7866973014106
700797.0	4006223.0	-0.715659155738264	0.997592291758045
700797.0	4006248.0	-0.434002438456457	0.674877458910992
700797.0	4006273.0	0.853430286354837	0.206125728220495
700797.0	4006298.0	-0.7912065044668	-1.9248586919011
700797.0	4006323.0	-3.25723239292481	-1.46843701591221
700797.0	4006348.0	-2.23870739377287	1.19954281563871
700797.0	4006373.0	-2.50159929006778	2.00268129875878
700797.0	4006398.0	-2.98537319878074	0.927581251231589
700797.0	4006423.0	-0.842927067706266	0.0423789863953379
700797.0	4006448.0	0.214140813328968	0.341679889448686
700797.0	4006473.0	0.80959732268239	0.348348977209384
700797.0	4006498.0	0.219263587962433	-0.703917785967449
700797.0	4006523.0	-0.0958705911752621	1.29230057943761
700797.0	4006548.0	0.175499126302691	0.674888901934704
700797.0	4006573.0	0.054418130853581	0.631123196155307
700797.0	4006598.0	-6.24762726790465	-0.91742273730688
700797.0	4006623.0	-3.3060007639005	-0.231995936017827
700797.0	4006648.0	-9.38085026392098	-2.74272453877683
700797.0	4006673.0	-11.4725856782005	-7.62625018830075
700797.0	4006698.0	-11.6015953307957	5.55093089412239
700797.0	4006723.0	-2.93925272381277	2.2678511687816
700797.0	4006748.0	-7.96190797880193	2.19676240869198
700797.0	4006773.0	-0.320290003308921	-0.94376401193514
700797.0	4006798.0	-1.56835209580204	0.111869627700179
700797.0	4006823.0	-6.41511748671887	5.1004979635263
700797.0	4006848.0	0.99454303015	0.242592550619903
700797.0	4006873.0	1.8364606167464	-2.83687114351737
700797.0	4006898.0	-10.9927286692797	-10.4509156867127
700797.0	4006923.0	-1.29039619757133	-3.30632454045548
700797.0	4006948.0	-0.536232536926358	-1.12205351612957
700797.0	4006973.0	-0.100112070228978	-1.04867441284886
700797.0	4006998.0	0.216449168751623	-3.01382820368591
700797.0	4007023.0	-0.709184058768698	-1.93596742862275
700797.0	4007048.0	-2.55299857708161	1.14838191025679
700797.0	4007073.0	-0.464392410403201	2.42319226369811
700797.0	4007098.0	0.847632923932171	0.00375937913282678
700797.0	4007123.0	0.747094934945274	0.0564416904467017
700797.0	4007148.0	0.613518724039024	-0.102474946634548
700797.0	4007173.0	1.15486371498026	-0.419247194556453
700797.0	4007198.0	0.807872744277062	-0.128926364209634
700797.0	4007223.0	2.18057341002772	1.34038811925231
700797.0	4007248.0	0.303040438513062	-0.0524031246670138
700797.0	4007273.0	0.927005482407887	-0.132789287139325
700797.0	4007298.0	0.949747846987956	-0.28599359705929
700797.0	4007323.0	1.13397135307701	-0.961869752343594
700797.0	4007348.0	1.4347809441959	-0.697340135041302
700797.0	4007373.0	1.19868802273435	0.241547388992156
700797.0	4007398.0	0.958550404139047	-0.157153649591713
700797.0	4007423.0	1.09148797619692	-0.134769544482009
700797.0	4007448.0	0.135972845015497	-1.90540451067324
700797.0	4007473.0	-0.377567700113195	-2.54175616120523
700797.0	4007498.0	1.04566734285408	-2.41311746836795
700797.0	4007523.0	1.42185750901443	-2.58207274498359
700797.0	4007548.0	0.158833383671874	-5.19904988363558
700797.0	4007573.0	-2.45094761083645	-4.55030329799469
700797.0	4007598.0	-3.38324742179507	-4.49112857914056
700797.0	4007623.0	-0.61732912297418	-2.24071866554781
700797.0	4007648.0	-0.511437992632639	-1.96816778758818
700797.0	4007673.0	2.02811810277289	-0.508989553734385
700797.0	4007698.0	2.10942094748525	-0.384742822405376
700797.0	4007723.0	0.38280221434458	-1.47813952766309
700797.0	4007748.0	-3.01614310962939	-16.479366609335
700797.0	4007773.0	3.51475815352067	-24.6544548938155
700822.0	4006223.0	-0.223136597284439	-0.166750070145626
700822.0	4006248.0	-1.12979543071554	0.763714022388318
700822.0	4006273.0	0.829381661553081	0.296113195131561
700822.0	4006298.0	-0.502016563649634	0.372352740411181
700822.0	4006323.0	-3.44639025659541	-1.31029270409796
700822.0	4006348.0	-3.17313082124477	0.278789089526727
700822.0	4006373.0	-4.98291346150888	1.29026663467123
700822.0	4006398.0	-2.39480960676168	2.41011496797877
700822.0	4006423.0	0.739978731381061	0.762648989059633
700822.0	4006448.0	0.993854346425286	0.327307123874408
700822.0	4006473.0	0.94934507354183	0.343986051607491
700822.0	4006498.0	0.873344654997187	1.26311816862182
700822.0	4006523.0	0.863586281319544	0.802245807912967
700822.0	4006548.0	0.692527836880701	0.381622700669593
700822.0	4006573.0	-0.496659156302502	-0.997701378959727
700822.0	4006598.0	-0.276742974351327	-0.766025707706889
700822.0	4006623.0	-1.4822192193033	-1.65057605452906
700822.0	4006648.0	-3.21651827305675	-4.90379037199389
700822.0	4006673.0	1.368334514917	-9.0544475615413
700822.0	4006698.0	-1.53241050987257	0.931880328482148
700822.0	4006723.0	-8.66342255073317	1.73620762944538
700822.0	4006748.0	-6.4281713793555	-1.61068868452606
700822.0	4006773.0	-0.878399547433245	-1.04731616647455
700822.0	4006798.0	-0.553069011215163	-0.0240219183623818
700822.0	4006823.0	-3.43423545505547	1.08427837504111
700822.0	4006848.0	-0.887622181282562	-0.300807516496883
700822.0	4006873.0	-2.57328588962266	-8.79293229338109
700822.0	4006898.0	-6.39031048523882	-10.0341364848013
700822.0	4006923.0	-4.92741632371081	-1.66182305300686
700822.0	4006948.0	-3.74898178057158	-1.13104940824458
700822.0	4006973.0	-3.39995277123401	-2.41781248540205
700822.0	4006998.0	-0.370620022326696	-3.40931441921147
700822.0	4007023.0	0.989438483052627	-2.78422630735101
700822.0	4007048.0	0.804415367618766	-0.788515418373028
700822.0	4007073.0	-0.0731679912802529	3.6333627248026
700822.0	4007098.0	0.870371743163299	-0.0135416310591179
700822.0	4007123.0	1.31748849727903	0.253799255886085
700822.0	4007148.0	1.83300535919166	-0.891301590232783
700822.0	4007173.0	0.999994702036672	-0.584942343109894
700822.0	4007198.0	1.21933813854606	0.262734910872703
700822.0	4007223.0	1.49583296195546	0.591684509601303
700822.0	4007248.0	0.815377705326468	-0.0232593768180562
700822.0	4007273.0	-0.0074706152119812	0.502134587779223
700822.0	4007298.0	-1.60800529795187	-2.31378291120514
700822.0	4007323.0	-1.79935214779066	-1.93942836026372
700822.0	4007348.0	-1.92254067269201	-3.21161521212373
700822.0	4007373.0	-5.31853738630088	1.65437382056706
700822.0	4007398.0	-5.20435987583143	1.11010270673434
700822.0	4007423.0	-2.31043104849724	-1.0170756295803
700822.0	4007448.0	-0.867535150465282	-3.88853142836133
700822.0	4007473.0	1.08963210418388	-0.651457563336658
700822.0	4007498.0	1.08320740992861	-0.582023963506081
700822.0	4007523.0	0.0164314246396319	-2.05031525619525
700822.0	4007548.0	-2.58447479424226	-3.47827780928474
700822.0	4007573.0	2.19139507552235	-2.08409547331486
700822.0	4007598.0	-0.21238191029405	-2.58535750477947
700822.0	4007623.0	-1.20158308715394	-4.48341019719779
700822.0	4007648.0	0.188187480056748	-1.16998975471323
700822.0	4007673.0	1.57356829153435	-0.178242612490626
700822.0	4007698.0	1.95769208999327	-0.329721121506651
700822.0	4007723.0	1.08451474388634	-1.17332268624753
700822.0	4007748.0	2.57320185968297	-18.3110434355002
700822.0	4007773.0	6.26837162507477	-26.9396979607882
700847.0	4006223.0	-0.311554508271819	2.09630940922872
700847.0	4006248.0	-0.435881614431117	0.405212604332651
700847.0	4006273.0	0.225087523340282	0.209582114291721
700847.0	4006298.0	0.389828968142208	-1.02137993706959
700847.0	4006323.0	-4.57394116242439	-2.649976726577
700847.0	4006348.0	-5.39634737383506	-1.59819415067107
700847.0	4006373.0	-5.82885500792238	0.524900783354218
700847.0	4006398.0	-2.67899696607837	2.98093112720529
700847.0	4006423.0	0.726020542565214	0.451448742877154
700847.0	4006448.0	1.06817258949338	0.271556536618585
700847.0	4006473.0	0.975826157157639	0.292637202745371
700847.0	4006498.0	1.07766327423126	0.804215539356956
700847.0	4006523.0	1.16483938926259	0.283850953635236
700847.0	4006548.0	0.677510755790187	0.43857008470798
700847.0	4006573.0	0.00953841997315035	-0.319086510047013
700847.0	4006598.0	0.716870057423781	0.172275742320544
700847.0	4006623.0	-1.05280343527838	-0.403146559792217
700847.0	4006648.0	-3.31926996657964	-7.20005110314576
700847.0	4006673.0	-1.22674176718125	-7.09414171356957
700847.0	4006698.0	-0.117322015283217	-0.56529869752387
700847.0	4006723.0	-0.93373680828933	0.142209691691327
700847.0	4006748.0	-6.73971926104027	-3.62158371351459
700847.0	4006773.0	-3.32997191784265	-0.4897658670029
700847.0	4006798.0	-0.734507905238672	3.64993898404658
700847.0	4006823.0	-3.20016426036038	-0.117643853235851
700847.0	4006848.0	-5.79253838292244	-1.21381965524576
700847.0	4006873.0	-8.28274661320708	-7.3994866263636
700847.0	4006898.0	-5.80472931232898	-6.43668962183149
700847.0	4006923.0	-2.5901319631111	-1.79936667563221
700847.0	4006948.0	-1.95745791684323	1.0280678945403
700847.0	4006973.0	-2.32663927132654	-0.205943953368788
700847.0	4006998.0	-1.15710935779441	-1.76357091421722
700847.0	4007023.0	0.119646282712207	-2.54566025242536
700847.0	4007048.0	-0.25917238049464	-2.49469633286258
700847.0	4007073.0	0.385868805190509	4.65738284850705
700847.0	4007098.0	0.824032604998161	0.049283523331057
700847.0	4007123.0	0.562801625802939	0.295620572621147
700847.0	4007148.0	0.835006336544796	-2.38165888311199
700847.0	4007173.0	1.25123365609407	-0.342107968927718
700847.0	4007198.0	1.34871177514535	0.431223091852445
700847.0	4007223.0	1.13861374815099	-0.0446156075980186
700847.0	4007248.0	1.29327726594349	-0.152434827272469
700847.0	4007273.0	-0.819682418757017	-2.59730022775307
700847.0	4007298.0	-4.85539142978832	-3.61036667320377
700847.0	4007323.0	-4.79513859776423	-2.88229352688418
700847.0	4007348.0	-3.91267543213605	-3.90663958350035
700847.0	4007373.0	-3.41874878194966	0.80910912560397
700847.0	4007398.0	-3.54246359093268	-0.407662948657489
700847.0	4007423.0	-3.13241479220206	-1.58701432422551
700847.0	4007448.0	-5.28440780107205	-2.72430856961165
700847.0	4007473.0	-2.00261059543139	-0.614027478406704
700847.0	4007498.0	-0.0854363746870363	-0.624342426720476
700847.0	4007523.0	0.0774327842674862	-1.25001574822527
700847.0	4007548.0	0.168581770443859	-0.736056550938978
700847.0	4007573.0	0.56544080803227	-0.621517080154983
700847.0	4007598.0	0.763018767060076	-1.6416938925757
700847.0	4007623.0	-3.53237670707271	-6.61807918669952
700847.0	4007648.0	-1.46231504347066	-1.96409841626954
700847.0	4007673.0	-0.519081940449116	1.87842419729405
700847.0	4007698.0	0.355198845821937	0.055819957630025
700847.0	4007723.0	1.22625140051417	-0.775895495417083
700847.0	4007748.0	0.432430835387867	-17.378372443783
700847.0	4007773.0	2.18830697406754	-24.215006610376
700872.0	4006223.0	0.0388558306584758	2.16437280908919
700872.0	4006248.0	0.763457938252231	0.0581729421217541
700872.0	4006273.0	-1.89911606661524	0.450552547656463
700872.0	4006298.0	-4.32325521952483	-3.77207491297096
700872.0	4006323.0	-4.98051979502278	-4.00611200986288
700872.0	4006348.0	-5.03075788900698	-1.73979611287675
700872.0	4006373.0	-0.889135074405349	3.97201186080651
700872.0	4006398.0	0.336512080062885	0.847906533390974
700872.0	4006423.0	0.884586094838524	0.401845870764773
700872.0	4006448.0	0.993229531064546	0.317654991493762
700872.0	4006473.0	0.895300144331787	0.346666883037806
700872.0	4006498.0	0.78227633345268	0.444158670710684
700872.0	4006523.0	0.573995549361712	0.448471423109382
700872.0	4006548.0	-2.25283782978144	1.36706186446356
700872.0	4006573.0	-5.15774117502545	1.72511577265435
700872.0	4006598.0	-0.149866238172114	-0.363882372789578
700872.0	4006623.0	-0.281243376337333	-0.556984634095152
700872.0	4006648.0	-1.9450015026613	-4.07755975964787
700872.0	4006673.0	-0.436191815859368	-6.78725240813915
700872.0	4006698.0	0.284534291903368	-3.04356696727374
700872.0	4006723.0	-6.54962973511671	-0.797556339426028
700872.0	4006748.0	-9.70330364621825	-4.17122275103131
700872.0	4006773.0	-6.30807672348952	2.46517438983162
700872.0	4006798.0	-6.30323840081846	7.07663217453387
700872.0	4006823.0	-5.64040102351031	-1.25158111418399
700872.0	4006848.0	-3.07837373692172	-2.86906681865305
700872.0	4006873.0	-1.91403078669735	-5.80633845973272
700872.0	4006898.0	1.39957695196229	-1.87372204327692
700872.0	4006923.0	0.890701798737467	-2.68091113295763
700872.0	4006948.0	-1.31577003120171	-0.341721593461205
700872.0	4006973.0	-2.13387137362223	0.132161317381513
700872.0	4006998.0	-1.7282953607059	-0.530162051773229
700872.0	4007023.0	-1.58363538009291	-2.25719765907411
700872.0	4007048.0	-1.30795796599772	-3.96073585352267
700872.0	4007073.0	1.05448216695446	2.24653610434713
700872.0	4007098.0	0.832750975277025	0.131538912980229
700872.0	4007123.0	0.889333450387371	0.0173635751661139
700872.0	4007148.0	0.928263640492301	-0.319613681841702
700872.0	4007173.0	3.731471707804	0.891233360266275
700872.0	4007198.0	1.41083039703466	-0.212654955711975
700872.0	4007223.0	1.66028345156578	-0.500727600255978
700872.0	4007248.0	1.73709795399367	-1.07384939372465
700872.0	4007273.0	-3.25386307596388	-6.76533432410002
700872.0	4007298.0	0.723335737815582	-1.48636158800854
700872.0	4007323.0	0.791820961744399	-1.53518445613792
700872.0	4007348.0	0.315914417777181	-1.82232250437224
700872.0	4007373.0	-1.56541673889577	-0.360978327595984
700872.0	4007398.0	-2.88820372918448	-1.66468948969045
700872.0	4007423.0	-0.16648380256568	-1.16223231793838
700872.0	4007448.0	-2.47754847924225	-4.63764361903037
700872.0	4007473.0	-6.24468704399657	-4.55555475473657
700872.0	4007498.0	-4.72679312608396	-2.63231573805528
700872.0	4007523.0	-1.17170225858288	0.389544070886418
700872.0	4007548.0	0.474515167851959	-0.443185601010389
